"SITENUM","SITE","BGPOP90","LBGPOP90","TRPOP90","LTRPOP90","LDISTA1","LDISTA2","LDISTA3","NLCD_URB","ELEV_NED","NLCD_LIR","NLCD_HIR","NLCD_ICT","NED_300","NED_1KM","S10_E1K","LS10_E1K","S10_E10K","LS10_E10","S25_E1K","LS25_E1K","S25_E10K","LS25_E10","ASIPNTNU","CMSA","FCYFIPS","REGION","NETWORK","LATITUDE","LONGITUD","EPALANDU","MONOBJ_1","MONOBJ_2","LOCSETTG","XINMETER","YINMETER","FCYPOP90","FCYPOP00","EXTREGNE","EXTREGMW","EXTREGSE","EXTREGSC","EXTREGSW","EXTREGNW","XINKM","YINKM","XINMM","YINMM","LCYPOP90","LCYPOP00","FCY00M90","gridID","n","pm","cvset","x","y","gridNum"
256,"23-005-0028",2603.37680719846,7.86456465333418,1168.55438318896,7.06352269392198,8.0812461877928,3.40553229134989,8.00480291016857,78.1167497799941,20.41876984,60.8389557054855,9.32824875330009,7.94954532120857,22.17561531,24.76096344,0,-6.90775527898214,579.079,6.36143891040724,0,-5.99146454710798,280.218,5.63556787166831,28778,"6400",23005,"Northeast","SAQS",43.676667,-70.369167,"RESIDENTIAL","POPULATION EXPOSURE","SOURCE ORIENTED","URBAN AND CENTER CITY",2033166.64513,2574102.32755,264.492217585602,281.222124074791,1,0,0,0,0,0,2033.16664513,2574.10232755,2.03316664513,2.57410232755,5.57781182774867,5.63914483420573,16.729906489189,379267,23,9.98586956521739,5,2.03316664513,2.57410232755,120935
257,"23-005-2003",937.876084159854,6.84361783384001,456.196370180174,6.12292335317719,9.21507492407915,9.21417528159058,7.35791211908182,25.3446758580229,19.58712769,23.5259606922851,0.117336462305661,1.70137870343209,16.25357246,6.95396233,0,-6.90775527898214,13.49,2.60194867021966,0,-5.99146454710798,8.233,2.10815046831629,28477,"6400",23005,"Northeast","SAQS",43.560833,-70.207778,"RESIDENTIAL","POPULATION EXPOSURE","REGIONAL TRANSPORT","RURAL",2049119.35602,2565112.32809,264.492217585602,281.222124074791,1,0,0,0,0,0,2049.11935602,2565.11232809,2.04911935602,2.56511232809,5.57781182774867,5.63914483420573,16.729906489189,377933,22,8.39989898989899,10,2.04911935602,2.56511232809,119975
259,"23-009-0103",47.7099236641221,3.8651394195293,102.709847800789,4.63190800134221,10.9549398409969,8.15811435919761,4.99179739140362,0.0880023467292461,149.66186523,0.0880023467292461,0,0,144.00802612,116.05513763,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,29673,"NOT IN AN MSA",23009,"Northeast","SAQS",44.376944,-68.260833,"AGRICULTURAL","POPULATION EXPOSURE","REGIONAL TRANSPORT","RURAL",2173350.98409,2695799.60829,27.8409389775933,29.4990131315796,1,0,0,0,0,0,2173.35098409,2695.79960829,2.17335098409,2.69579960829,3.32650756254089,3.38435680961941,1.65807415398634,399372,24,6.32848729673371,7,2.17335098409,2.69579960829,135430
260,"23-011-0016",5855.09138381201,8.67506688373444,945.547421553732,6.85176404184209,7.47056664307244,3.99099734888074,6.34951009420843,75.5353476092696,58.21720886,19.6245233206219,18.8325022000587,37.078322088589,59.0514183,61.397995,0,-6.90775527898214,15.43,2.73631366637507,0,-5.99146454710798,7.263,1.98279296662403,29378,"NOT IN AN MSA",23011,"Northeast","SAQS",44.312222,-69.786389,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",2058927.66252,2654904.59443,121.855457080446,121.045918997619,1,0,0,0,0,0,2058.92766252,2654.90459443,2.05892766252,2.65490459443,4.80283556429979,4.7961699694545,-0.809538082826677,392653,24,9.94965277777778,5,2.05892766252,2.65490459443,130581
261,"23-011-2002",6219.67357741509,8.73547270484087,3349.55907420969,8.11658399651759,7.86112349348094,4.46378536824779,5.32959804914316,70.8418891170431,28.5043354,10.6776180698152,32.6782047521267,27.4860662951012,27.08231926,28.94440269,0,-6.90775527898214,41,3.71357206670431,0,-5.99146454710798,13,2.56494935746154,29679,"NOT IN AN MSA",23011,"Northeast","SAQS",44.549167,-69.630833,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",2063599.74564,2683674.96269,121.855457080446,121.045918997619,1,0,0,0,0,0,2063.59974564,2683.67496269,2.06359974564,2.68367496269,4.80283556429979,4.7961699694545,-0.809538082826677,397337,23,10.4083333333333,6,2.06359974564,2.68367496269,133956
262,"23-013-2001",161.438190088772,5.08412234549669,108.784544491924,4.68936927002901,10.9141919506997,6.31965432885959,7.77655796787598,11.440305074802,38.50489426,3.0507480199472,0,8.3895570548548,34.45541763,27.26932907,0,-6.90775527898214,858,6.75460409948796,0,-5.99146454710798,403,5.99893656194668,29075,"NOT IN AN MSA",23013,"Northeast","SAQS",44.096389,-69.147778,"INDUSTRIAL","POPULATION EXPOSURE","SOURCE ORIENTED","RURAL",2114469.36034,2645799.29709,99.4648457103286,105.088677388745,1,0,0,0,0,0,2114.46936034,2645.79929709,2.11446936034,2.64579929709,4.59980427229213,4.65480454028822,5.62383167841654,391329,23,6.96760869565217,2,2.11446936034,2.64579929709,129631
264,"23-019-0002",2559.85834167372,7.84770720065885,2559.85834167372,7.84770720065885,7.39355138768959,2.66476418865937,4.69451832326719,74.71399237313,5.89931297,9.38691698445292,46.5532414197712,18.7738339689058,9.44413471,18.52147293,0,-6.90775527898214,5.023,1.61402736476791,0,-5.99146454710798,2.016,0.701115350209122,29976,"0730",23019,"Northeast","SAQS",44.798889,-68.770278,"COMMERCIAL","NO INFO","NO INFO","URBAN AND CENTER CITY",2121262.78025,2729333.74185,41.2251850192524,40.5280735830226,1,0,0,0,0,0,2121.26278025,2729.33374185,2.12126278025,2.72933374185,3.71904935647082,3.70199490886719,-0.697111436229818,405380,24,9.33954181862191,8,2.12126278025,2.72933374185,139755
266,"23-031-0008",2930.90356871678,7.98306603969773,2460.14011227429,7.80797358351353,7.65081306747038,6.53439359015013,6.00347836656281,71.3112349662658,-1.52880967,34.7022587268994,27.4860662951012,9.12290994426518,6.29283762,14.32617283,0,-6.90775527898214,22.229,3.10139774270877,0,-5.99146454710798,19.699,2.98056787303422,28478,"NOT IN AN MSA",23031,"Northeast","SAQS",43.494722,-70.442778,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",2032864.26281,2552954.08482,161.70264523587,176.598934171607,1,0,0,0,0,0,2032.86426281,2552.95408482,2.03286426281,2.55295408482,5.08575912536001,5.17388125288329,14.8962889357377,375921,24,9.56430555555555,5,2.03286426281,2.55295408482,118524
267,"24-003-0014",151.984788497604,5.02378044016471,161.937620614989,5.08721120314638,9.33930442305566,8.62010141128897,7.11130001944562,6.42417131123497,44.24190521,5.74948665297741,0,0.674684658257554,36.77254105,32.0401001,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,23085,"0720",24003,"Northeast","SAQS",38.9025,-76.653056,"AGRICULTURAL","POPULATION EXPOSURE","NO INFO","RURAL",1650770.72475,1932597.46224,1021.78093648484,1162.75804967669,1,0,1,0,0,0,1650.77072475,1932.59746224,1.65077072475,1.93259746224,6.92930239992568,7.0585500910445,140.977113191848,271462,23,12.6458355292051,2,1.65077072475,1.93259746224,43237
268,"24-003-0019",591.24443980192,6.38222953562141,579.540041011054,6.36223475618409,9.00119221614187,8.42548412450665,6.59136799703231,65.2977412731006,44.48150635,52.2440598415958,0.352009386916984,12.7016720445879,44.98934174,47.16834259,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,23085,"0720",24003,"Northeast","SAQS",39.101111,-76.729444,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1639859.60691,1953077.81196,1021.78093648484,1162.75804967669,1,0,1,0,0,0,1639.85960691,1953.07781196,1.63985960691,1.95307781196,6.92930239992568,7.0585500910445,140.977113191848,275473,24,13.8179254469987,5,1.63985960691,1.95307781196,46126
270,"24-003-2002",4208.59689476711,8.34488459197388,5714.71507573936,8.65079971947241,8.70913770894731,8.97073634884404,6.2394519420156,66.881783514227,11.47479153,58.5802288061015,6.33616896450572,1.96538574361983,10.67341232,5.84293699,0,-6.90775527898214,3990,8.29154650988391,0,-5.99146454710798,2743,7.9168074909376,23385,"0720",24003,"Northeast","SAQS",39.159722,-76.511667,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1656794.97815,1963288.09403,1021.78093648484,1162.75804967669,1,0,1,0,0,0,1656.79497815,1963.28809403,1.65679497815,1.96328809403,6.92930239992568,7.0585500910445,140.977113191848,276815,24,14.6407349537037,3,1.65679497815,1.96328809403,47094
271,"24-005-1007",3216.49407732996,8.07604724950938,4069.84126984127,8.31135927763712,7.21454498809622,9.54978756984579,5.78713354691301,71.3112349662658,121.8777771,52.7720739219713,5.66148430624817,12.8776767380463,121.74008942,123.28231049,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,23687,"0720",24005,"Northeast","SAQS",39.460833,-76.631111,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1639951.40119,1994260.52483,1139.89540025969,1196.04249603255,1,0,1,0,0,0,1639.95140119,1994.26052483,1.63995140119,1.99426052483,7.0386917830207,7.08677346567913,56.1470957728607,282163,24,14.6174858706109,4,1.63995140119,1.99426052483,50946
272,"24-005-3001",5209.25918769564,8.5581929341759,3424.00204164097,8.1385653335351,7.29624524445524,7.85320723954002,5.23457522165871,85.5089469052508,12.63638687,70.9885596949252,0,14.5203872103256,12.39737034,10.18111992,0,-6.90775527898214,3378,8.12503909736775,0,-5.99146454710798,2505,7.82604401351897,23385,"0720",24005,"Northeast","SAQS",39.310833,-76.474444,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1656459.60603,1980517.51483,1139.89540025969,1196.04249603255,1,0,1,0,0,0,1656.45960603,1980.51751483,1.65645960603,1.98051751483,7.0386917830207,7.08677346567913,56.1470957728607,279491,24,15.5712009777008,6,1.65645960603,1.98051751483,49022
273,"24-015-0003",143.727485801771,4.96791904690177,150.934388482424,5.01684522902521,8.74250649098891,9.25583464021527,4.04953449255786,3.60809621589909,115.75878143,3.19741859782928,0,0.410677618069815,111.6157608,107.0296402,0,-6.90775527898214,40.069,3.69060296801021,0,-5.99146454710798,31.049,3.4355666017417,23984,"9160",24015,"Northeast","SAQS",39.701111,-75.86,"FOREST","POPULATION EXPOSURE","NO INFO","RURAL",1698615.74166,2034152.89055,198.27627173801,239.003124476324,1,0,1,0,0,0,1698.61574166,2034.15289055,1.69861574166,2.03415289055,5.28966136995971,5.47647662496875,40.7268527383146,288868,22,12.92108815427,5,1.69861574166,2.03415289055,55781
275,"24-031-3001",307.765151515152,5.72933699704567,714.668929119515,6.57181939926316,8.53287252590841,9.44148111641838,6.1344962775904,27.5740686418304,123.27318573,27.398063948372,0,0.176004693458492,113.54323578,112.39103699,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,23086,"8840",24031,"Northeast","SAQS",39.114444,-77.106944,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","RURAL",1607869.14513,1948091.67838,1495.51440699931,1706.59567473939,1,0,1,0,0,0,1607.86914513,1948.09167838,1.60786914513,1.94809167838,7.31022551159051,7.44225583166788,211.08126774008,274127,24,12.8983817340067,1,1.60786914513,1.94809167838,45154
280,"24-043-0009",3240.98609841183,8.08363291384257,3240.98609841183,8.08363291384257,8.32948461602574,7.89473195596542,6.62781549631875,12.3789967732473,157.79600525,5.74948665297741,0.909357582868876,5.720152537401,157.53240967,153.24430847,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,23691,"3180",24043,"Northeast","SAQS",39.565556,-77.721944,"AGRICULTURAL","POPULATION EXPOSURE","NO INFO","RURAL",1546546.0091,1987494.70004,259.606141514891,274.159038247066,1,0,1,0,0,0,1546.5460091,1987.49470004,1.5465460091,1.98749470004,5.55916564215754,5.61370836956146,14.5528967321743,280802,24,14.3269654882155,3,1.5465460091,1.98749470004,49959
281,"24-510-0006",802.658949082029,6.68792990278335,4204.98493138282,8.3440259889007,8.44558610520424,7.59453057758599,6.12558346826319,62.6576708712232,69.77787018,49.7506600176005,4.54678791434438,8.36022293927838,65.32291412,65.3976059,0,-6.90775527898214,228,5.42934562895444,0,-5.99146454710798,171,5.14166355650266,23385,"0720",24510,"Northeast","SAQS",39.340556,-76.582222,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1646768.24505,1981905.91959,9074.51564461125,7646.05870212236,1,0,1,0,0,0,1646.76824505,1981.90591959,1.64676824505,1.98190591959,9.11322528521406,8.94194559172131,-1428.45694248889,280158,23,14.5652053140097,2,1.64676824505,1.98190591959,49502
284,"24-510-0035",135.552458254762,4.90935871118976,299.589203284456,5.70241221389243,6.87931572069413,8.13980544721881,6.68875093515434,83.0448811968319,3.75269651,17.3657964212379,0.440011733646231,65.2390730419478,3.61893654,5.40241575,0,-6.90775527898214,4218,8.34711636103872,0,-5.99146454710798,2914,7.97728198675515,23385,"0720",24510,"Northeast","SAQS",39.232778,-76.579722,"INDUSTRIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1649428.59485,1970121.28428,9074.51564461125,7646.05870212236,1,0,1,0,0,0,1649.42859485,1970.12128428,1.64942859485,1.97012128428,9.11322528521406,8.94194559172131,-1428.45694248889,278152,23,15.8733781845009,5,1.64942859485,1.97012128428,48057
285,"24-510-0040",33573.0088495575,10.4214777150776,30448.0392987211,10.3237768802183,6.33785746401903,5.88813942213644,6.69551329983373,96.7439131710179,13.06898594,16.2511000293341,43.1798181284834,37.3129950132004,13.65890026,17.07660675,0,-6.90775527898214,228,5.42934562895444,0,-5.99146454710798,171,5.14166355650266,23385,"0720",24510,"Northeast","SAQS",39.298056,-76.604722,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1645852.04533,1976851.9304,9074.51564461125,7646.05870212236,1,0,1,0,0,0,1645.85204533,1976.8519304,1.64585204533,1.9768519304,9.11322528521406,8.94194559172131,-1428.45694248889,279489,23,16.2664677546776,3,1.64585204533,1.9768519304,49020
286,"24-510-0049",1750.38051750381,7.46758848185482,3890.48670100105,8.26628954472472,5.29997562797226,7.7652378031265,5.28605162632576,71.1645643883837,27.57165337,40.0997359929598,7.27486066295101,23.7899677324729,25.3714962,13.1604414,0,-6.90775527898214,454,6.11809719804135,0,-5.99146454710798,290,5.66988092298052,23386,"0720",24510,"Northeast","SAQS",39.261667,-76.6375,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1643934.3864,1972290.7568,9074.51564461125,7646.05870212236,1,0,1,0,0,0,1643.9343864,1972.2907568,1.6439343864,1.9722907568,9.11322528521406,8.94194559172131,-1428.45694248889,278150,24,15.6753383537759,3,1.6439343864,1.9722907568,48055
296,"25-013-0016",2588.26200476785,7.85874188881487,9159.41546275865,9.12253764152265,5.89106640876951,7.14323915543058,6.47039465434987,84.1009093575829,26.0716362,4.13611029627457,39.7770607216192,40.1877383396891,26.05817795,30.98201942,21,3.04452243772342,259.23,5.55771569852142,19,2.94443897916644,210.08,5.34748841055449,26680,"8000",25013,"Northeast","SAQS",42.108889,-72.591389,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1903354.0361,2358702.09008,719.600993699411,691.155062809555,1,0,0,0,0,0,1903.3540361,2358.70209008,1.9033540361,2.35870209008,6.57869688298066,6.53836420208003,-28.4459308898555,343108,23,13.962460956045,2,1.9033540361,2.35870209008,94874
306,"25-025-0042",9427.96610169491,9.15143566855687,12490.382149269,9.43271419907022,7.36416256769295,6.64744364924983,4.79730521658095,92.5784687591669,6.55666113,39.3957172191258,30.1848049281314,22.9979466119097,7.38298321,11.47605038,0,-6.90775527898214,2386.477,7.77757349885499,0,-5.99146454710798,1730.164,7.45597148068667,26975,"1120",25025,"Northeast","SAQS",42.329444,-71.082778,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",2016890.11927,2413691.85572,11049.1891675987,10676.6922298557,1,0,0,0,0,0,2016.89011927,2413.69185572,2.01689011927,2.41369185572,9.31011232575571,9.27581834823654,-372.496937742984,352502,23,12.4818380173555,10,2.01689011927,2.41369185572,101650
309,"25-027-0020",3258.90843482183,8.08914758234646,4803.7832904671,8.47715907195488,6.11376227857114,6.18120684641714,6.82993286429871,92.0797887943678,142.80299377,4.69345849222646,45.9372249926665,41.4491053094749,145.54690552,154.90283203,8,2.07944154167984,119.48,4.78314899334791,6,1.79175946922805,90.011,4.49993188508396,26978,"9240",25027,"Northeast","SAQS",42.267222,-71.798889,"COMMERCIAL","HIGHEST CONCENTRATION","NO INFO","URBAN AND CENTER CITY",1961955.95781,2391973.97249,449.460695296928,472.236292178679,1,0,0,0,0,0,1961.95595781,2391.97397249,1.96195595781,2.39197397249,6.10804840914729,6.15747947934028,22.7755968817514,348475,24,12.360498614818,1,1.96195595781,2.39197397249,98745
311,"26-005-0003",344.796046033784,5.84295307130437,278.846843660981,5.63066268364287,7.85618244122621,7.85623147796025,8.33908321144431,53.0067468465826,193.13243103,46.963919037841,5.01613376356703,1.02669404517454,192.49484253,190.6816864,0,-6.90775527898214,692.079,6.53970011095141,0,-5.99146454710798,415.392,6.02922265271058,27638,"3000",26005,"Northeast","SAQS",42.767778,-86.148611,"RESIDENTIAL","OTHER","NO INFO","SUBURBAN",800103.226406,2238263.73152,107.387361562683,124.547460671955,1,1,0,0,0,0,800.103226406,2238.26373152,0.800103226406,2.23826373152,4.67644249882525,4.82468685347911,17.1600991092719,322762,24,12.6371006916856,1,0.800103226406,2.23826373152,80138
313,"26-017-0014",5526.25544599862,8.61726573061812,2031.48014079936,7.61651993974592,8.16468905908638,8.57137084068975,5.42787508011328,94.0451745379877,181.64704895,43.0038134350249,42.1237899677325,8.91757113523027,181.79058838,181.1819458,0,-6.90775527898214,107.33,4.67590820049343,0,-5.99146454710798,92.001,4.52179944655518,28532,"6960",26017,"Northeast","SAQS",43.571389,-83.890833,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",971168.906658,2348460.3538,249.552985587206,243.673950311877,1,1,0,0,0,0,971.168906658,2348.4603538,0.971168906658,2.3484603538,5.51967125972786,5.49583106247572,-5.8790352753285,340868,24,11.4098917748918,7,0.971168906658,2.3484603538,93195
315,"26-033-0901",4979.46502670611,8.51307773989209,3526.10737636983,8.16794981523658,5.41052188499297,11.2004719744364,7.58448415423152,49.4866529774127,210.64741516,9.09357582868877,20.0352009386917,20.3578762100323,206.84181213,199.23831177,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,32145,"NOT IN AN MSA",26033,"Northeast","SAQS",46.493611,-84.364167,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","RURAL",893694.288003,2666389.34934,21.998429264853,24.1770391680622,1,1,0,0,0,0,893.694288003,2666.38934934,0.893694288003,2.66638934934,3.09097105375729,3.18540338806386,2.1786099032092,394369,23,8.22746761089152,5,0.893694288003,2.66638934934,131736
316,"26-033-0902",467.856932414118,6.14816254921205,967.244049137715,6.87445084120989,7.43614398661443,11.2107120671964,7.48986062576612,18.9205045467879,192.52438354,6.3068348489293,3.31475506013494,9.29891463772367,192.16545105,189.83912659,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,32145,"NOT IN AN MSA",26033,"Northeast","SAQS",46.481667,-84.331667,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","RURAL",896340.057796,2665381.5378,21.998429264853,24.1770391680622,1,1,0,0,0,0,896.340057796,2665.3815378,0.896340057796,2.6653815378,3.09097105375729,3.18540338806386,2.1786099032092,394369,23,7.95130105401845,8,0.896340057796,2.6653815378,131736
317,"26-049-0021",8986.54577361802,9.10348382377707,5466.3376616372,8.60636413948621,6.52375759613939,9.13249205248905,7.05530141689828,83.6315635083602,224.56741333,16.8964505720153,53.7987679671458,12.9363449691992,223.54701233,225.81265259,0,-6.90775527898214,257,5.54907608489522,0,-5.99146454710798,184,5.21493575760899,27929,"2640",26049,"Northeast","SAQS",43.028889,-83.669444,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",996663.096533,2290678.91561,662.907114556332,674.976099190822,1,1,0,0,0,0,996.663096533,2290.67891561,0.996663096533,2.29067891561,6.49663488166272,6.51467728163944,12.0689846344901,331508,22,12.5734207125704,7,0.996663096533,2.29067891561,86453
319,"26-065-0012",2917.47707696582,7.97847450704872,5911.56680551105,8.68466618618003,5.92779479783882,7.44429782294264,7.66778803174606,90.4077442065122,267.7131958,11.9389850396011,31.0648283954239,47.4039307714872,265.3125,261.29104614,0,-6.90775527898214,137.539,4.92390751325307,0,-5.99146454710798,126.472,4.84002093979389,27631,"4040",26065,"Northeast","SAQS",42.7375,-84.536111,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",930882.425446,2249587.05836,502.574268722278,507.36447651782,1,1,0,0,0,0,930.882425446,2249.58705836,0.930882425446,2.24958705836,6.21974342746441,6.22922963390986,4.79020779554179,324802,24,13.9066796410939,3,0.930882425446,2.24958705836,81617
320,"26-077-0008",1059.88004950338,6.96591101985707,1059.88004950338,6.96591101985707,6.3405145611985,8.32679821945758,6.59659933949282,41.0090935758287,235.14189148,16.4271047227926,2.84540921091229,21.7365796421238,234.63417053,234.85430908,0,-6.90775527898214,384.281,5.95137405580733,0,-5.99146454710798,282.183,5.6425557966403,27033,"3720",26077,"Northeast","SAQS",42.278056,-85.541944,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",855194.160056,2189114.23724,385.060989692456,396.732899411303,1,1,0,0,0,0,855.194160056,2189.11423724,0.855194160056,2.18911423724,5.95340173652709,5.98326325680478,11.6719097188469,314748,24,12.0281073676199,7,0.855194160056,2.18911423724,74368
321,"26-081-0020",0,-3.95024421824834,3895.9905001397,8.26770322639695,6.17293339580387,1.38629436111989,7.80985921920887,83.5142270460546,186.33708191,2.75740686418304,18.6271633910238,62.1296567908478,186.43002319,192.87826538,0.045,-3.10109278921182,228.059,5.42960436740858,0.043,-3.14655516328857,162.664,5.09168672360804,27937,"3000",26081,"Northeast","SAQS",42.984722,-85.671111,"INDUSTRIAL","OTHER","POPULATION EXPOSURE","URBAN AND CENTER CITY",836105.87268,2266477.43888,573.997066444359,636.513698544539,1,1,0,0,0,0,836.10587268,2266.47743888,0.83610587268,2.26647743888,6.35262428558239,6.45600593943836,62.5166321001798,327454,24,12.9858471708152,5,0.83610587268,2.26647743888,83521
322,"26-099-0009",234.701110498543,5.4583128344118,311.654374981531,5.74189480128092,8.04854391120487,10.6186642746927,6.11523087719354,26.694045174538,189.98779297,8.65356409504253,4.63479026107363,13.4056908184218,189.50906372,189.98361206,0,-6.90775527898214,222.49,5.40488215677607,0,-5.99146454710798,202.347,5.30998404541509,27624,"2160",26099,"Northeast","SAQS",42.731389,-82.793611,"COMMERCIAL","EXTREME DOWNWIND","NO INFO","SUBURBAN",1071624.73702,2267273.34292,1485.637012946,1649.89578382677,1,1,0,0,0,0,1071.62473702,2267.27334292,1.07162473702,2.26727334292,7.30359892420444,7.40846740358276,164.258770880769,327513,24,13.4644654882155,2,1.07162473702,2.26727334292,83580
324,"26-115-0005",79.8721261959993,4.38042693328362,229.014736226472,5.43378635181779,6.63720421285069,8.30357758275938,8.05789405120459,4.63479026107363,174.77432251,4.07744206512174,0.293341155764154,0.264007040187738,174.69717407,174.88381958,0,-6.90775527898214,1171.33,7.06589513431507,0,-5.99146454710798,750.33,6.62051310975874,26423,"2160",26115,"Northeast","SAQS",41.763889,-83.471944,"AGRICULTURAL","REGIONAL TRANSPORT","NO INFO","RURAL",1031125.78237,2152561.18281,240.143597243238,263.181924233257,1,1,0,0,0,0,1031.12578237,2152.56118281,1.03112578237,2.15256118281,5.48123706626567,5.57284552016748,23.0383269900193,308102,24,15.7592448292448,5,1.03112578237,2.15256118281,69592
328,"26-139-0005",1100.65542655941,7.00366112366964,472.033960274484,6.15705093273137,8.32688129214049,9.53890735100129,7.42633566250203,41.7424464652391,195.96052551,31.2995013200352,5.3388090349076,5.10413611029627,196.89981079,197.16334534,0,-6.90775527898214,13,2.56494935746154,0,-5.99146454710798,12.477,2.52388694942888,27937,"3000",26139,"Northeast","SAQS",42.894444,-85.852778,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",822531.560041,2254864.61798,325.218854338263,407.051835522064,1,1,0,0,0,0,822.531560041,2254.86461798,0.822531560041,2.25486461798,5.78449835366295,6.00894053733807,81.8329811838009,325444,24,13.7484430615681,8,0.822531560041,2.25486461798,82072
329,"26-145-0018",192.674255230749,5.26100096623943,146.977779385449,4.99028141470961,7.88140798274734,9.18355573536562,6.05963870025652,12.4083308888237,181.2440033,0.997359929598123,0.3813435024934,11.0296274567322,181.93769836,181.89320374,0,-6.90775527898214,1663.635,7.41676024635867,0,-5.99146454710798,1393.395,7.23949849424453,28532,"6960",26145,"Northeast","SAQS",43.508333,-83.968056,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",965897.425914,2340692.26714,259.806899581604,255.5925425248,1,1,0,0,0,0,965.897425914,2340.69226714,0.965897425914,2.34069226714,5.55993866116486,5.54358454572719,-4.21435705680483,339529,23,10.513406564295,7,0.965897425914,2.34069226714,92230
330,"26-147-0005",209.421093463682,5.34434702623658,365.972250756735,5.90255751292252,7.208480616634,11.2441927129733,8.00890365135634,46.7292461132297,184.90385437,8.53622763273687,15.0777354062775,23.1152830742153,185.16749573,185.6030426,1.003,0.00299550897979837,95.069,4.55460294375035,1.003,0.00299550897979837,71.064,4.2635808794674,27924,"2160",26147,"Northeast","SAQS",42.953333,-82.456389,"RESIDENTIAL","OTHER","NO INFO","SUBURBAN",1095276.92908,2295667.81451,201.149536438918,226.379051393446,1,1,0,0,0,0,1095.27692908,2295.66781451,1.09527692908,2.29566781451,5.30404859383892,5.42221081286705,25.229514954528,332202,24,13.7578115229678,4,1.09527692908,2.29566781451,86960
332,"26-161-0005",3148.91967832574,8.05481471373403,2663.67548759271,7.88746221027366,7.72844161844208,7.67520452518309,8.01338011916524,47.9026107362863,268.07077026,16.3097682604869,10.2962745673218,21.2965679084776,267.47000122,262.99395752,0,-6.90775527898214,54.275,3.99406371576436,0,-5.99146454710798,52.274,3.95649911552866,27026,"0440",26161,"Northeast","SAQS",42.293889,-83.711111,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1003907.11572,2208780.67924,391.597085038532,428.624397889223,1,1,0,0,0,0,1003.90711572,2208.78067924,1.00390711572,2.20878067924,5.97023346690682,6.06058100603255,37.0273128506906,317461,23,13.5612296881862,3,1.00390711572,2.20878067924,76333
333,"26-161-0008",1840.81578598861,7.51796411429749,2433.44369969582,7.7970626934792,6.90590010746511,4.65836597768441,4.4958314276058,85.948958638897,229.87077332,41.947785274274,18.2458198885304,25.7553534760927,229.07772827,224.35783386,0,-6.90775527898214,65.004,4.17444880646376,0,-5.99146454710798,58.003,4.0604947333467,27025,"0440",26161,"Northeast","SAQS",42.240556,-83.599722,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1013731.26661,2204049.35446,391.597085038532,428.624397889223,1,1,0,0,0,0,1013.73126661,2204.04935446,1.01373126661,2.20404935446,5.97023346690682,6.06058100603255,37.0273128506906,316795,24,12.1570910821598,1,1.01373126661,2.20404935446,75854
